ShopID,AccountName,EmailSubject,EmailBody,SmsBody
50929.0,Mark's Pizza & Subs - 50929,Take your online presence further with Slice’s marketing & POS,"Hi Mark's Pizza & Subs - 50929,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Mark's Pizza & Subs - 50929: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
8798.0,Marlboro House of Pizza - 8798,Take your online presence further with Slice’s marketing & POS,"Hi Marlboro House of Pizza - 8798,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Marlboro House of Pizza - 8798: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
57438.0,Master Pies Pizza - 57438,Grow your pizzeria with a custom website and phone ordering,"Hi Master Pies Pizza - 57438,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Master Pies Pizza - 57438: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
nan,Max & Leos Artisan Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Max & Leos Artisan Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Max & Leos Artisan Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17485.0,Max And Leo's Artisan Pizza - 17485,Take your online presence further with Slice’s marketing & POS,"Hi Max And Leo's Artisan Pizza - 17485,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Max And Leo's Artisan Pizza - 17485: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
111197.0,Maynard Pizza & Bar - 111197,Take your online presence further with Slice’s marketing & POS,"Hi Maynard Pizza & Bar - 111197,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Maynard Pizza & Bar - 111197: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
53369.0,Maynard Village Pizza - 53369,Take your online presence further with Slice’s marketing & POS,"Hi Maynard Village Pizza - 53369,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Maynard Village Pizza - 53369: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Michael's Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Michael's Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Michael's Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
107631.0,Mike's Pizza - 107631,Take your online presence further with Slice’s marketing & POS,"Hi Mike's Pizza - 107631,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Mike's Pizza - 107631: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
4563.0,Milano Pizza - 4563,Take your online presence further with Slice’s marketing & POS,"Hi Milano Pizza - 4563,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Milano Pizza - 4563: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
11294.0,Mingaliens Trattoria - 11294,Take your online presence further with Slice’s marketing & POS,"Hi Mingaliens Trattoria - 11294,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Mingaliens Trattoria - 11294: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
55183.0,Momo Bistro & Brick Oven Pizza - 55183,Take your online presence further with Slice’s marketing & POS,"Hi Momo Bistro & Brick Oven Pizza - 55183,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Momo Bistro & Brick Oven Pizza - 55183: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
19949.0,Mortadella Head - 19949,Take your online presence further with Slice’s marketing & POS,"Hi Mortadella Head - 19949,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Mortadella Head - 19949: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
37815.0,Mr Z's Pizza - 37815,Take your online presence further with Slice’s marketing & POS,"Hi Mr Z's Pizza - 37815,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Mr Z's Pizza - 37815: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
104018.0,Mr. Roni Cups - 104018,Take your online presence further with Slice’s marketing & POS,"Hi Mr. Roni Cups - 104018,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Mr. Roni Cups - 104018: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
16913.0,My Brother's Place - 16913,Take your online presence further with Slice’s marketing & POS,"Hi My Brother's Place - 16913,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","My Brother's Place - 16913: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Nani's Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Nani's Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nani's Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
19931.0,Nashoba Club - 19931,Take your online presence further with Slice’s marketing & POS,"Hi Nashoba Club - 19931,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nashoba Club - 19931: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Nashoba Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Nashoba Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nashoba Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Needham House Of Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Needham House Of Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Needham House Of Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,New London Style Pizza-Concord,Take your online presence further with Slice’s marketing & POS,"Hi New London Style Pizza-Concord,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","New London Style Pizza-Concord: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
4571.0,New York Fried Chicken & Pizza - 4571,Grow your pizzeria with a custom website and phone ordering,"Hi New York Fried Chicken & Pizza - 4571,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","New York Fried Chicken & Pizza - 4571: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
nan,New York Pizza Central Square,Take your online presence further with Slice’s marketing & POS,"Hi New York Pizza Central Square,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","New York Pizza Central Square: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
8883.0,New York Taco & Pizza - 8883,Take your online presence further with Slice’s marketing & POS,"Hi New York Taco & Pizza - 8883,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","New York Taco & Pizza - 8883: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
53830.0,Newton Center Town Pizza - 53830,Grow your pizzeria with a custom website and phone ordering,"Hi Newton Center Town Pizza - 53830,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Newton Center Town Pizza - 53830: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
100224.0,Newton Corner House of Pizza - 100224,Take your online presence further with Slice’s marketing & POS,"Hi Newton Corner House of Pizza - 100224,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Newton Corner House of Pizza - 100224: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17385.0,Newtonville Pizza - 17385,Take your online presence further with Slice’s marketing & POS,"Hi Newtonville Pizza - 17385,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Newtonville Pizza - 17385: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
15911.0,Nicholas' Pizzeria - 15911,Take your online presence further with Slice’s marketing & POS,"Hi Nicholas' Pizzeria - 15911,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nicholas' Pizzeria - 15911: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Nick's Deli & Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Nick's Deli & Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nick's Deli & Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
49801.0,Nick's House of Pizza - 49801,Take your online presence further with Slice’s marketing & POS,"Hi Nick's House of Pizza - 49801,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nick's House of Pizza - 49801: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17020.0,Nick's Pizza & Grill - 17020,Take your online presence further with Slice’s marketing & POS,"Hi Nick's Pizza & Grill - 17020,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nick's Pizza & Grill - 17020: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17217.0,Nick's Pizza House - 17217,Take your online presence further with Slice’s marketing & POS,"Hi Nick's Pizza House - 17217,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nick's Pizza House - 17217: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
9158.0,Nick's Place - 9158,Take your online presence further with Slice’s marketing & POS,"Hi Nick's Place - 9158,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nick's Place - 9158: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
47089.0,Nick's Place 2 - 47089,Take your online presence further with Slice’s marketing & POS,"Hi Nick's Place 2 - 47089,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Nick's Place 2 - 47089: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
46030.0,Niko's Pizza & Chicken - 46030,Take your online presence further with Slice’s marketing & POS,"Hi Niko's Pizza & Chicken - 46030,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Niko's Pizza & Chicken - 46030: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
45988.0,Northeast Pizza Barre - 45988,Grow your pizzeria with a custom website and phone ordering,"Hi Northeast Pizza Barre - 45988,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Northeast Pizza Barre - 45988: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
111325.0,NY Pie - 111325,Take your online presence further with Slice’s marketing & POS,"Hi NY Pie - 111325,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","NY Pie - 111325: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
1834.0,NY Pizza - 1834,Take your online presence further with Slice’s marketing & POS,"Hi NY Pizza - 1834,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","NY Pizza - 1834: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
3446.0,Oak Hill Pizza - 3446,Take your online presence further with Slice’s marketing & POS,"Hi Oak Hill Pizza - 3446,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Oak Hill Pizza - 3446: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
105595.0,Oath Pizza Linden Square Wellesley - 105595,Take your online presence further with Slice’s marketing & POS,"Hi Oath Pizza Linden Square Wellesley - 105595,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Oath Pizza Linden Square Wellesley - 105595: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
6955.0,Oggi Gourmet - 6955,Take your online presence further with Slice’s marketing & POS,"Hi Oggi Gourmet - 6955,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Oggi Gourmet - 6955: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Old School Italian Pizzeria,Take your online presence further with Slice’s marketing & POS,"Hi Old School Italian Pizzeria,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Old School Italian Pizzeria: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,olo Pizza,Take your online presence further with Slice’s marketing & POS,"Hi olo Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","olo Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
21012.0,Olympic Pizza - 21012,Take your online presence further with Slice’s marketing & POS,"Hi Olympic Pizza - 21012,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Olympic Pizza - 21012: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
46097.0,Orbit Pizza - 46097,Grow your pizzeria with a custom website and phone ordering,"Hi Orbit Pizza - 46097,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Orbit Pizza - 46097: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
nan,P & S Pizza House,Take your online presence further with Slice’s marketing & POS,"Hi P & S Pizza House,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","P & S Pizza House: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,P & S Pizza Inc,Take your online presence further with Slice’s marketing & POS,"Hi P & S Pizza Inc,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","P & S Pizza Inc: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
54540.0,"Padaria Brasil - Bakery, Buffet & Pizzeria - 54540",Take your online presence further with Slice’s marketing & POS,"Hi Padaria Brasil - Bakery, Buffet & Pizzeria - 54540,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Padaria Brasil - Bakery, Buffet & Pizzeria - 54540: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Papous Pizzas,Take your online presence further with Slice’s marketing & POS,"Hi Papous Pizzas,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Papous Pizzas: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
34741.0,Park Hill Pizza - 34741,Take your online presence further with Slice’s marketing & POS,"Hi Park Hill Pizza - 34741,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Park Hill Pizza - 34741: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
101913.0,Parker House Of Pizza - 101913,Take your online presence further with Slice’s marketing & POS,"Hi Parker House Of Pizza - 101913,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Parker House Of Pizza - 101913: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
12914.0,Parrot Pizza Holden - 12914,Take your online presence further with Slice’s marketing & POS,"Hi Parrot Pizza Holden - 12914,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Parrot Pizza Holden - 12914: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Patriot Pizza & Subs,Take your online presence further with Slice’s marketing & POS,"Hi Patriot Pizza & Subs,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Patriot Pizza & Subs: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
44812.0,Patriots Pizza & More - 44812,Take your online presence further with Slice’s marketing & POS,"Hi Patriots Pizza & More - 44812,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Patriots Pizza & More - 44812: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
12556.0,Patriots Roast Beef & Pizza - 12556,Take your online presence further with Slice’s marketing & POS,"Hi Patriots Roast Beef & Pizza - 12556,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Patriots Roast Beef & Pizza - 12556: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
3056.0,Pepi's Pizzeria - 3056,Take your online presence further with Slice’s marketing & POS,"Hi Pepi's Pizzeria - 3056,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pepi's Pizzeria - 3056: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Peter's Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Peter's Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Peter's Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Pini's Pizzeria,Take your online presence further with Slice’s marketing & POS,"Hi Pini's Pizzeria,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pini's Pizzeria: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
16729.0,Pini's Pizzeria - 16729,Take your online presence further with Slice’s marketing & POS,"Hi Pini's Pizzeria - 16729,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pini's Pizzeria - 16729: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
46787.0,Pinky's Famous Pizza - 46787,Take your online presence further with Slice’s marketing & POS,"Hi Pinky's Famous Pizza - 46787,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pinky's Famous Pizza - 46787: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
9533.0,Pino's Pizza - 9533,Take your online presence further with Slice’s marketing & POS,"Hi Pino's Pizza - 9533,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pino's Pizza - 9533: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Pinocchio's Pizza & Subs,Take your online presence further with Slice’s marketing & POS,"Hi Pinocchio's Pizza & Subs,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pinocchio's Pizza & Subs: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
43170.0,Pizza Bella - 43170,Take your online presence further with Slice’s marketing & POS,"Hi Pizza Bella - 43170,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pizza Bella - 43170: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
18915.0,Pizza By Rocco - 18915,Take your online presence further with Slice’s marketing & POS,"Hi Pizza By Rocco - 18915,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pizza By Rocco - 18915: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
52816.0,Pizza Etc - 52816,Take your online presence further with Slice’s marketing & POS,"Hi Pizza Etc - 52816,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pizza Etc - 52816: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17299.0,Pizza Express - 17299,Take your online presence further with Slice’s marketing & POS,"Hi Pizza Express - 17299,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pizza Express - 17299: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17635.0,Pizza Express & More - 17635,Grow your pizzeria with a custom website and phone ordering,"Hi Pizza Express & More - 17635,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Pizza Express & More - 17635: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
35647.0,Pizza King - 35647,Take your online presence further with Slice’s marketing & POS,"Hi Pizza King - 35647,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pizza King - 35647: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17158.0,Pizza Market - 17158,Take your online presence further with Slice’s marketing & POS,"Hi Pizza Market - 17158,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Pizza Market - 17158: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
